nome_token,moeda,direcao,total_transacoes,volume_usd,preco_medio_usd
Rizz AI,RIZZ,BUY,4,207366.89388220917,1.2458052396745762
Andy,ANDY,BUY,41,5904569.9672633065,2.9035027934533224e-8
BeethovenxToken,BEETS,SELL,13,878538.598524627,1.0335307843684267
STASIS EURS Token (PoS),EURS,BUY,7,101397.28346127906,1.1340616357333668
Home3,HTS,SELL,2,15085.094703411463,149951.45424627973
Ethereum Name Service,ENS,BUY,52,30049931.517214265,3.386849270439283
Trace Token,TRAC,BUY,20,360433.61481045897,0.00017597660124001906
Dejitaru Tsuka,TSUKA,BUY,10,281243.5412140453,0.0034106249698136843
PepeV2,PEPEV2,BUY,2,43759.74361086813,1.4070523146079708e-10
Beer Frog,BEER,BUY,1,9053.53390062911,4.623897612111391e-9
Ether,ETH,SELL,64,1469780.1153552332,7.461987779760034
(PoS) Wrapped BTC,WBTC,SELL,260,73679517.46136583,0.008599140876085553
Vitalik Calculus,CALCULUS,BUY,1,7435.768861848084,7.474361500549873e-8
Landlord Club by Matt Furie,LANDLORD,BUY,2,421964.0739932214,0.000003498204787209688
Beckos,BECKOS,SELL,6,767874.5936900489,5430693593101.046
LanLan Cat,LANLAN,BUY,14,1785013.1173387587,4.2320419477267764e-7
PAIRS,PAIRS,BUY,6,41772.32765037145,9.210330230135213e-8
Non-Playable Coin,NPC,SELL,39,3373002.7199700098,162493.79068675326
Cryptomus,CRMS,BUY,1,5037.228854324845,0.9898665701682441
Kamino,KMNO,BUY,2,12934.081127113668,0.0000018845718506175178
IMPT,IMPT,SELL,2,26442.856843838003,990416.3179036808
Instadapp (PoS),INST,SELL,15,326850.65193153726,633.7326198367905
Meebits,MEEB,BUY,2,11591.427282635625,0.7713682530890076
M2 Global Wealth Limited,MMX,SELL,2,90558.02243870171,3.2946658625179435
LightLink,LL,SELL,4,45679.053441347474,162935.44415761103
MUSK VS TRUMP,MVP,SELL,1,583965.7664154734,9282168.522912916
Emini Spaghettini,EMINI,BUY,47,5683523.102543263,0.000040679778559372816
Kandy by Matt Furie,KANDY,SELL,3,114259.07200030649,37169241.20248971
Prospective,PROS,BUY,16,7.619073793843841E20,26450555650477.15
Wrapped A7A5 1.0,wA7A5,BUY,30,5776422.032181461,0.012471065937791138
Mask Network,MASK,BUY,10,1331628.0156282922,2.0074991290726265
Xexe,XEXE,SELL,1,14050.25661175163,34583667.22954284
TG.Casino,TGC,SELL,32,1287737.0918695824,15928.903954298496
Live AI,Lai,SELL,5,121410.39025908345,6846.096165212041
Medusa in Clash of the Titans 1981,Medusa,SELL,1,17591.97845431268,47933034850.231255
Backed CSPX Core S&P 500,bCSPX,SELL,31,1671219.9488454831,0.0015947415378103561
Kolytics,KOLT,BUY,5,394117.813259321,0.000005826288952072455
Matr1x,MAX,BUY,6,110261.44356290644,0.11494016934168856
Rico the Porcupine,RICO,BUY,2,219256.01510507378,7.325329522769986e-7
X Originals,XORIGINALS,BUY,2,29242.895216690547,3.785381777225447e-10
BlocksquareToken,BST,BUY,10,165382.7224769556,0.00004950869568927989
Mantle,MNT,SELL,21,1267512.366577765,1.4191231744500785
KIRA Network,KEX,BUY,2,11260.443638218369,0.0000059417279998796274
BUTLER,BUTLER,BUY,1,27665.568946459545,9.134843281074501e-8
Integrity DAO,ID,BUY,116,9303566.717293056,0.0003523002971871088
Pepe of the United States,POTUS,SELL,1,324103.6372554888,1497106.7681391588
CHAT,CHAT,SELL,1,5884.126135350838,74582555.1856853
Guru,GURU,SELL,9,204074.54205989873,76542.10047224787
Dogei,DOGEI,SELL,3,122222.71562332431,3431746648.6548424
RUINER,RUINER,BUY,2,23207.612715225565,4.053269889834117e-11
Binance Wrapped BTC,BBTC,SELL,39,2828971.42977325,0.9994334418378609
Ethereum6900,$Eth6900,SELL,1,28438.644706532377,56614582.44831298
Pepe Gib,PEPEGIB,SELL,2,260837.0930792563,1926057.608347017
MEME AI,MEMEAI,BUY,4,217451.16516442425,5.652228280037612e-7
Amp,AMP,SELL,5,79509.30363975352,631949.9530994241
Kabosu,KABOSU,SELL,5,99141.37506457923,38135155.72673864
PEPE MAGA,MAGA,SELL,37,6174687.881176353,259765477.55922467
Humans.ai,HEART,BUY,1,8825.309370904462,5.148342236981966e-14
TEK,TEK,SELL,5,353251.91110754345,824812.5804980679
Polyhedra Network,ZK,BUY,10,153649.32521359585,1.6008094300371543
Monerium EUR emoney,EURe,BUY,28,390956.3615134722,1.1349158412175562
Dolomite,DOLO,SELL,9,225021.34483902913,21.51490206762816
Xybertic,XYB,SELL,3,44518.376093080224,10960171.358722836
Pandora,PANDORA,SELL,20,7.619073793843844E20,8.4898056796369946E17
RICO,RICO,BUY,3,1484881.516249551,3.0445871226529485e-10
BABY LABUBU,BABYLABUBU,SELL,1,47864.486144291346,71516717.11482991
P.E.P.E,SHADILAY,BUY,2,87798.96528995017,4.3008090173938096e-8
Knitted Pontifex,PONTIFEX,BUY,1,12857.390162780066,5.105618465260368e-8
dYdX,DYDX,BUY,5,65292.232437585466,0.00021102578334784733
Dimo,DIMO,SELL,4,36160.35387715372,3.219374967074634
Reform,$RFRM,BUY,1,7166.932323669016,0.00001506983042542845
STABLE MAG,STABLE MAG,SELL,1,10231.616162606988,1.3971478732717045e-7
Fantom Token,FTM,SELL,20,313045.2941511875,6387.515100609058
BTFD,$BTFD,BUY,3,167166.05925697414,3.20000083995975e-8
FAKE GNUS,FAKEGNUS,BUY,1,17394.327387442092,5.5331061307075513e-8
Book of Matt Furie,BOMF,SELL,3,666478.5796338619,2595392.491527703
Zero1 Token,DEAI,SELL,10,164522.03288764236,23837.946552897327
Rocket Pool ETH,rETH,SELL,147,61039088.72785644,0.9396668024744244
BOB,BOB,SELL,6,64783.272251918184,29833559157.140087
Batpe,BATPE,SELL,1,973180.6556199024,5319525.101316577
DonaldTrump VS ElonMusk,DVE,SELL,1,22878.070834467813,94796817162.43015
Grimace,GRIMACE,SELL,1,84945.12746324386,7230904969.658883
OriginToken,OGN,BUY,19,1119298.4653310152,0.000025581336150953886
Alchemy,ACH,SELL,12,248062.5472802147,102941.06567407888
Ampleforth Governance,FORTH,BUY,5,57224.4214389377,0.0009674993459301186
Strawberry In Bloom,BERRY,SELL,19,5388131.471010905,544323.705534236
TEAM AMERICA,TUSA,SELL,1,5386.259923263645,123162774313524.16
$MaxETH,$MaxETH,SELL,4,54299.840381092385,1622136941.7135954
Taτsu,TATSU,BUY,5,60157.72214622045,0.0018152979019449768
BTC ETH DCA Index,BED,SELL,2,59572.045328115826,2621.8157129922647
KERMIT,KERMIT,SELL,3,168763.6190089626,92281.8645090703
MATH Token,MATH,SELL,1,5713.7291673657255,20338.115093880857
ZKCrypt AI,ZKAI,BUY,2,14239.01471235556,0.00005070893392474627
Guru,GURU,BUY,9,235936.51508734073,0.000013378247019244389
Myria,MYRIA,SELL,15,1510735.1555852157,1969231.481947762
Unstable Coin,USDUC,BUY,4,970011.2764603923,7.312618975636393e-8
Clock Coin Pizza Doorknob,CCPD,BUY,1,13395.145327815142,6.736687033768035e-11
W,$W,BUY,1,35562.668517061305,1.3807685663214812e-11
JD Vance,VANCE,SELL,1,24042.79775567071,1031608842.5194201
W,DUB,BUY,1,86388.17035885346,2.529321722896365e-11
DOOMER,DOOMER,BUY,1,108386.32535065178,2.701647772352632e-7
Memecoin Mascot,MATT,BUY,2,1173427.530719474,5.480979248639109e-7
Ken Shibe,SHIBE,SELL,1,14167.618936564855,183142016.01393297
STRATEGIC BITCOIN RESERVE,SBR,SELL,8,211985.43398841622,36267.54042280187
Dusk Network,DUSK,SELL,1,6600.37138859844,12.468929749864746
Morpho Token,MORPHO,SELL,36,4464732.5387596395,1610.7293116865883
avUSD,avUSD,SELL,88,14755331.284121295,1.0008132115551074
Across Protocol Token,ACX,SELL,33,796680.3907391517,14117.183429497594
Gains Network,GNS,SELL,4,66910.28030964851,0.3936562943948935
Trump Money,TM,SELL,2,14163.249969482422,18715.314119876493
Pepe Unchained,PEPU,BUY,24,1656795.8006628514,4.961433705798449e-7
Serendale,DFK,SELL,2,34886.63272110446,1881703.115929062
Falcon USD,USDf,SELL,137,84549302.3332547,1.0004438439564824
EbcXCoin,EBC,SELL,22,703975.7022683386,0.3610549282701609
gnus,gnus,SELL,1,68967.1962890625,2493192.8662859625
WrappedXTM,wXTM,BUY,9,901055.9133956229,0.05256686317088051
MOO DENG,MOODENG,SELL,29,2525814.6729651405,64406931.03604414
WAXP Token,WAXP,SELL,4,52116.96084968881,45.564632191486325
Axelar,AXL,BUY,13,2049633.4996281178,0.3900461953508864
AVAX HAS NO CHILL,NOCHILL,BUY,20,444089.82838887436,0.0002474389151539744
CrypTalk,TALK,BUY,12,243387.87971113174,0.00016864942649270724
Tokemak,TOKE,BUY,12,260918.8564061515,0.00007291880729478858
Sipher Token,SIPHER,BUY,2,47193.19174975999,0.000017453899623112804
Owo,OWO,SELL,4,802143.000429761,5480236276297.63
DAO SYNDROME,DAOSYNDROM,SELL,1,10197.348899841309,2397298.9879379882
Brettwu,BRETTWU,BUY,1,11502.717829380967,3.8478718497571524e-14
Croak,CROAK,SELL,2,70545.58022643752,178855902.04956946
Web 3 Dollar,USD3,BUY,15,682560.6826548559,0.909528516632086
Tree,TREE,BUY,14,294558.62250987015,0.00013152393826500807
RSS3,RSS3,BUY,1,5926.2566336730615,0.000021468747773962483
MindAI,MDAI,BUY,2,33966.111991617676,0.0006126251529744427
NodeAI,GPU,BUY,27,756591.6175514152,0.0001530265801792986
AURAFART,AFART,SELL,8,200879.2450841688,393864.964785054
TWEET,TWEET,SELL,2,16811.873196881163,45415.25925590983
Elon's Black Eye,BLACKEYE,SELL,1,10736.544155459998,3897901.5792762977
Cabalcoin,CABAL,BUY,1,5097.771353370485,1.1278733777418005e-8
Dimitra Token,DMTR,SELL,3,33940.77423886975,133765.7615917741
LayerEdge,EDGEN,SELL,12,513878.68816517474,1729567428.281482
Dinero Governance Token,DINERO,SELL,24,662433.4618366653,198257.76099343368
Slime Man,SLIME,BUY,1,7522.6967398320785,6.564447668469809e-10
Convex CRV,cvxCRV,SELL,25,1765438.0416615135,2.7621449110659633
Primary Care by Matt Furie,PRIMARYCARE,BUY,1,11087.50049574242,4.1988442726662345e-9
Tesler,TESLER,BUY,1,19124.85926150803,0.000005374300434850933
PEPO,PEPO,SELL,1,7599.052344818116,2788410.1418046383
Shiro Neko,SHIRO,BUY,12,986211.8329428607,8.792727341037853e-10
Spartacus,SPA,SELL,21,281886.4644886662,0.00803094049679279
JoeToken,JOE,SELL,19,396019.81225904415,68.15889155816508
FWOG,FWOG,BUY,1,7074.671824806857,1.5342694040810968e-13
Elon2028,ELON2028,SELL,1,10208.3307034776,17309665.113528293
Level USD,lvlUSD,BUY,38,83532962.23655471,0.9996827569901249
NEW DOGE CEO,AMY,BUY,1,69396.76148910962,4.353780627951743e-8
The First Great Ape,HAM,SELL,1,154485.3713789012,7696093997394.891
FTT,FTX Token,BUY,4,59050.38934376247,0.0004055910766393146
ParaFi Capital,PFC,BUY,1,20449.77857475408,4.913508989190728e-9
FAKE GNUS,FG,SELL,2,307322.08258890384,178119.93785340205
Yotsuba Koiwai,404,BUY,1,142341.55615603342,8.01874707532003e-8
AstroPepeX,APX,BUY,2,22174.857269441585,1.2573517558349599e-8
YEPE,YEPE,BUY,6,108126.14571503471,2.5144010465300304e-8
WhiteRock,WHITE,BUY,47,11730351.076867606,0.0007190879092939474
DappRadar,RADAR,SELL,1,6351.484344052895,723721.847119021
Rastopyry Vitalik's First Dog,RASTO,BUY,2,44549.260629621516,3.552835443003589e-8
Qubic AI,QUBIC,SELL,1,11991.426722774417,1404429.2400037413
SEND IN THE TROOPS,LAONFIRE,SELL,1,9271.96996826172,126357063.16342996
JuCoin,Ju,BUY,1,13696.379721457628,2.832954155044786e-11
Gud Mornin,GMPEPE,SELL,1,136503.28681026123,3448738.7400402897
Omira,OMIRA,BUY,10,177929.89345282916,0.000008965948873334489
HALO AI,HALO,SELL,3,22491.15543171072,20524.35364718908
AlphaToken,ALPHA,BUY,1,7035.85570623524,0.000008514834731950597
Shiro,SHIRO,BUY,2,98118.19657421185,1.2013131391328816e-7
Bondex,BDXN,SELL,2,131780.41588717722,12580546734.77333
A Gently Used Tesla,USEDTESLA,BUY,1,5299.373325185408,1.516101504579104e-11
Wrapped BTC,WBTC,SELL,1146,3654983208.4918633,0.5052673725937347
Ultimate Synthetic Delta Neutral,USDN,BUY,18,1167571.4331824472,1.0041112367980765
TornadoCash,TORN,SELL,21,441249.8990921114,264.1030770227519
Staked Frax Ether,sfrxETH,BUY,39,7583572.748996886,0.9513401718446372
BIG DOG,BIGDOG,SELL,1,5453.562620706285,151078933.33761814
GoGoPool Protocol,GGP,SELL,7,111742.54641612117,7.914802198037774
Stable Jack,JACK,BUY,1,6528.809520516507,0.0016402356309085445
ApeScreener,APES,SELL,4,37694.372371529724,88118.50819649725
DeFinity,DEFX,BUY,1,18145.936947242193,0.000012826451065558645
Blub,BLUB,SELL,20,536443.5665774003,8699.604348362558
Instadapp (PoS),INST,BUY,25,416278.71842116467,0.0015749148439948718
DragonX,DRAGONX,BUY,28,597948.4397486249,12.846715584815826
Not Gonna Make It,NGMI,BUY,1,28295.287908895563,7.011988131732566e-8
LTO Network Token,LTO,SELL,1,9373.16340291366,69615.61678155081
BitMEX Token,BMEX,BUY,7,135774.64230846142,0.19541599045521968
MIRAI,MIRAI,SELL,2,11814.587514927749,2183906.2243147762
Coinbase Wrapped BTC,cbBTC,BUY,170,537589768.6931282,26380.517573441542
Kelp Gain,agETH,BUY,20,908116.762926162,0.9864058040579249
Rico the Porcupine,RICO,SELL,1,128398.9923629639,2960651.7490157136
The DogeFather,DOGEFATHER,BUY,7,151005.77216680467,2.8872449658984983e-7
Vitalik's Favourite Bull,MooMoo,BUY,2,184285.47470164494,0.000001145883429080153
Level USD,lvlUSD,SELL,38,82619959.41223949,1.0001196716704999
MoveQuest,MQT,SELL,14,188189.06034694175,0.11927187698908015
American Pepe,APE,SELL,1,6250.285909194808,36965620.27117854
Vitalik's New Dog,Boris,SELL,1,5789.91417963543,20511291678.667557
Goldmane,GOLDMANE,BUY,1,58820.34614257916,5.0714839711780724e-8
Wonderland Time,TIME,BUY,5,301359.97661150637,0.0000016783273122137457
BlockGuard,FUSIO,BUY,2,121182.54053624629,7.033066857041213e-11
GAME,GAMES,BUY,4,38577.814594347285,1.1578136514611495e-7
Fabric AI,FAI,BUY,3,2554916.2882882915,5.58150978320658e-7
The Father of Meme - Matt Furie,MEMEDAD,SELL,1,356984.89844609366,2549941.6163408933
OMNIME,OMNIME,BUY,2,30046.473812663033,6.344779269131785e-8
Oggie,OGGIE,SELL,5,117925.60056313881,3349317.0322095444
ResonaX,RESONAX,BUY,1,15642.178645995427,1.4110876249199928e-7
Bitcoin Treasury Strategy,BTS,SELL,1,8358.407938483822,21580329435.741634
Non Kyoto Protocol,NKP,SELL,1,23014.568513891605,67485994.29724307
Vitalik Buterin's Cat,TIGRA,BUY,3,80642.54665832539,0.000013079391716123791
catwifmask,MASK,BUY,4,305661.71588507644,4.49694348701334e-7
USEAI,USEAI,BUY,2,130886.08226319603,3.282267537609973e-7
Cellframe Token,CELL,SELL,8,147927.0794465496,8233.885176043768
BRAIN CREDITS,BCRED,BUY,5,75597.58107972206,66.08759564943655
Rocket Pool ETH,rETH,BUY,148,60712848.72193729,1.0675287460133733
ANyONe Protocol,ANYONE,BUY,28,1156797.3042716985,0.00019184924441154253
AIT Protocol,AIT,BUY,7,872086.0625666846,0.000004528989292166528
Shiro Neko,SHIRO,SELL,9,609228.5342672206,294599610052.9308
Telcoin,TEL,BUY,38,2278492.026286919,0.000005016598631799044
Flex Ungovernance Token,FLX,BUY,6,127703.4698296008,0.0013812239696070734
LuckyBlock,LBlock,SELL,3,37094.90208994724,50491140.42932538
PsyDAO Token,PSY,BUY,2,37976.7199550682,0.00002393897857588222
Strawberry by ???? ?????,STRAWBERRY,SELL,9,386128.9570027634,3556228034.5048075
EthCC[8],EthCC[8],BUY,2,76404.20612264794,5.472254606500022e-8
Cookie Monster,MUNCH,BUY,1,23910.848947681287,1.280255453135133e-8
Orbit Bridge Klaytn USD Coin,KUSDC,SELL,17,1549266.2393992266,0.3651376376423662
DogeGF,DOGEGF,SELL,1,9139.93892747656,29429594333839.266
Fartcoin,FARTCOIN,SELL,1,32139.6884280417,1959.765948935757
Wrapped MistCoin,WMC,SELL,4,44065.58465088143,358.7409831586325
Dola USD Stablecoin,DOLA,BUY,136,29047080.416462995,0.9430738015873829
The Block,BLOCK,BUY,1,5202.701209380351,0.0000024248123554707365
Landwolf,WOLF,SELL,34,2898317.068364187,41428998.1671779
History of Pepe,HOPE,BUY,4,31659.320008654475,0.0014141066617232435
HedgeFi,HEDGE,BUY,3,66391.43481660215,3.490423727000403e-7
TOKEN2049 DUBAI,2049,SELL,1,75115.71194977421,3887146.7174693667
Lucky or Rekt,YOLO,BUY,1,12706.342830334464,1.7934223184445218e-8
Virtual Protocol,VIRTUAL,SELL,64,37812344.70916662,1107.1649548757252
Kekistan,KEK,SELL,7,174149.3407558282,239968128.79328468
Geeq,GEEQ,BUY,6,71047.38395703495,0.000026343230683007803
fake gnus,GNUS,BUY,7,683128.0694696301,3.988134531646416e-7
Mokoko,Mokoko,BUY,1,46316.991643113644,2.436579543413883e-8
DonaldTrump VS ElonMusk,DVE,BUY,1,27417.558298000302,8.34281996441953e-12
Neuralink,NEURALINK,BUY,1,7754.683746554051,0.00006337434537791342
Cult of Pepe,COPE,SELL,3,144095.81121927625,81817198.22712441
ethereum is for,FOR,BUY,3,59488.8062823892,4.139233111847793e-8
Trainava,TRNV,SELL,1,8407.268219907892,837062.1958340568
The White Rabbit,THEFOX,SELL,1,86994.64187295275,37178436872.03847
OFFICIAL ELON,ELON,BUY,1,20535.40817362974,7.953896772546888e-8
Matr1x Fire Token,FIRE,SELL,2,41427.57889223136,22.98870056146002
0x0.ai: AI Smart Contract Auditor,0x0,SELL,32,3297658.857985922,28844.025657705864
Nu Pepe,NuPe,BUY,1,42607.5219879444,7.797386799187291e-9
Shiba v2 Limited,SHIBA2,SELL,7,66956.39237738212,44151.35158784164
Komugi Kun,KOMUGI,SELL,5,233715.84496178484,5191364251.65677
WOLFIE by Matt Furie,WOLFIE,BUY,2,85712.2431006058,4.070139513440626e-13
BENQI,QI,SELL,6,42071.02500383355,2733.186412798124
FINE,FINE,BUY,1,6159.423984522464,6.9318144437644e-13
Elixir deUSD,deUSD,BUY,96,8987300.333084231,1.002008013301872
Pepoclown,HONK,BUY,4,31611.15914098599,1.1981126484250981e-12
Kishu Inu,KISHU,BUY,4,40942.92690610854,3.79444555820955e-14
Klima DAO,KLIMA,SELL,2,23238.541748695847,6.046490548538455
stake.link,SDL,BUY,5,121342.46535793968,0.030030686342059153
Minutes Network Token,MNTx,SELL,2,21361.150960695726,8787.14116525771
Staked ENA,sENA,SELL,51,19967421.664998263,0.9847686597123408
Bitcoin Screaming Cowboy,BSC,SELL,1,19614.10433226202,77099233.29862681
AstraAI,ASTRA,BUY,6,111569.93042724341,0.0006933836077745695
Unmarshal AI,UnmarshalAI,SELL,3,1581570.119098655,479854.61763366265
BAD IDEA AI,BAD,BUY,14,185657.94931766516,5.227986145680103e-12
ArcadiaOS,ARCOS,BUY,5,414979.41319482547,5.156285553520954e-7
Circle,Circle,BUY,2,133719.4614856222,0.49986537539843384
HACIPUPU,HACIPUPU,BUY,1,52077.941016978475,3.417660639262066e-14
Staked deUSD,stdeUSD,SELL,4,2010369.5378226498,0.9601189353937913
Izzy,IZZY,SELL,15,995365.2751839359,719830433.9829296
Coldstack,CLS,BUY,2,36166.95892284937,0.028165308971175643
KIZUNA,KIZUNA,BUY,2,12015.685186792156,9.44647349639045e-13
Tsunami,NAMI,BUY,26,1650070146.3444052,10.682149478900952
Fountain.Services,FUN,BUY,17,1050786739.1634717,3.157289285164249
BitgetToken,BGB,SELL,7,80170.31554136903,518.9221202783215
Naked Crab Man,NCM,SELL,4,70955.34385194922,6341868.481644474
DaWae,DAWAE,SELL,7,1364110.051258602,3770840.354854827
Matt Furie's Gator,GATOR,BUY,4,1062984.3235646032,5.909371512071357e-7
PEPE MAGA,MAGA,BUY,38,7927665.030616559,5.7429549814907804e-8
GoAsk,ASK,BUY,5,544688.7456580674,0.000003021511540831147
WOLFIE,WOLFIE,BUY,1,5009.4355720496105,6.341227662231014e-8
Orbs (PoS),ORBS,BUY,7,170088.205711875,0.02155589417580822
Make Pepe Great Again,MPGA,SELL,2,21907.34696494985,34236999754998.1
FLOKI,FLOKI,BUY,41,8594884.617211327,3.740932488063403e-8
Elixir,ELX,SELL,2,23541.185185419345,11.606395663241068
Cryptify AI,CRAI,SELL,13,343395.3639694936,1009969.1722165935
XY Oracle,XYO,SELL,12,228070.7957320084,207861.7191181796
Bluzelle Token,BLZ,SELL,2,21217.558395232987,33371.37730163276
Movement,MOVE,BUY,3,35458.95521884083,0.00005631667704871456
Baanx,BXX,BUY,5,73297.52145392669,0.000007656545567171747
Hera Token,HERA,BUY,1,8143.141572158275,1.2269358656135607
America’s Party,AMP,BUY,1,5611.8171013268075,1.0901611510854001e-11
Everest By Matt Furie,EVEREST,BUY,4,734394.3590029808,6.667426945733412e-7
ResearchCoin,RSC,SELL,18,410952.4328737124,5411.068820490601
Vitalik's AI Project,VIRTUALCAM,SELL,2,15240.246469300517,19250835429.28174
PYR Token,PYR,BUY,7,81218.7994617901,4.799395504785771
ETH Bonds,ETHBONDS,BUY,2,81923.29526654708,2.3056675531510042e-11
Binance Wrapped BTC,BBTC,BUY,39,2152810.782926868,0.9989744794423274
Trump Pepe,TRUMPE,SELL,7,928961.2630550462,14344535.078427622
USD Mapped Token,USDM,SELL,7,145452.41527833563,0.9995335170811784
Ultimate Synthetic Delta Neutral,USDN,SELL,22,1232044.4274370123,0.9931893944117797
Nimbus AI,NAI,BUY,1,14308.038325403104,1.3844486583447937e-8
EGGDOG,EGGDOG,SELL,1,40428.401018451485,55862083.01327474
CLOBs,CLOBS,BUY,2,160780.75353672937,6.246643437997027e-7
Staked AVAX,sAVAX,SELL,160,41160215.920090534,0.822844054334076
Prime,PRIME,SELL,44,1773424.7849199818,768.2038957089214
OKB,OKB,SELL,2,22809.32993082088,0.01884605877543792
MSTR2100,MSTR,SELL,15,322529.4379234967,14218.705365135462
Ethereal Pre-deposit Vault,eUSDe,BUY,7,321905.6458482678,0.9790190930156253
Fefe,FEFE,BUY,4,51613.25168480098,9.074980165339372e-7
KERMIT,KERMIT,BUY,4,203497.1178738011,0.00001718118743526956
W dub,W,BUY,11,2305183.1760460013,0.00000177710424762161
Coldstack,CLS,SELL,1,28038.770094475232,35.938259907002674
Resolv,RESOLV,BUY,14,3358421.875432506,0.2276804863686734
Daniele Sesta Dog,RICO,BUY,1,41926.09697536701,4.637580790604357e-7
Pepe by Jason Furie,PEPE,BUY,2,41606.50411354346,3.059104653066193e-13
Renzo Restaked LST,pzETH,BUY,9,230186.10279818013,0.9969405414194357
Elon Coin,ELONCOIN,BUY,1,25154.82535438977,6.575911593717466e-8
Game3Xecution,G3X,SELL,2,12924.095102080722,37258283.53048197
Metalpha,MTA,SELL,1,6416.554153442383,49553954.393823326
Da Wae,DAWAE,SELL,2,30715.571038052727,1219653.1765238824
MoonEdge,MOONED,BUY,1,12580.73753681178,0.002353489696566349
agEUR,agEUR,SELL,48,4442915.973548833,0.8927201862737711
AllianceBlock Nexera Token,NXRA,SELL,4,32901.89850433369,196059.47585188865
PEPECASH,PEPECASH,BUY,6,340712.2978117356,0.0000011734011964850021
SUBBD,SUBBD,SELL,1,7483.892578125,498688817900859.8
SPOT,SPOT,SELL,8,267182.84851891146,0.7797246533490396
Khalas Coin,KHALAS,BUY,1,9252.518965088586,0.00026402074898860753
Vestra DAO,VSTR,SELL,16,334073.1663317018,313437.49947681616
